,Date,AAPL,ABT,AMZN,ASML,AVGO,BHP,GOOG,GOOGL,JPM,MRK,MSFT,NVO,TMUS,V,WFC,WMT
30,2018-07-24 00:00:00,48.25,64.4000015258789,1829.23999023438,213.699996948242,217.339996337891,50.1399993896484,1248.07995605469,1258.15002441406,114.150001525879,60.515266418457,107.660003662109,50.8499984741211,58.7799987792969,140.029998779297,58.3499984741211,87.9599990844727
31,2018-07-25 00:00:00,48.7050018310547,65.2300033569336,1863.60998535156,218.970001220703,225.970001220703,50.5699996948242,1263.69995117188,1275.93994140625,115.180000305176,61.5362586975098,110.830001831055,51.0800018310547,58.8300018310547,142.639999389648,58.2299995422363,87.9000015258789
32,2018-07-26 00:00:00,48.5525016784668,65.6600036621094,1808,216.649993896484,223.179992675781,50.0499992370605,1268.32995605469,1285.5,114.849998474121,61.0782432556152,109.620002746582,51.2400016784668,59.3699989318848,142.5,58.310001373291,88.2300033569336
33,2018-07-27 00:00:00,47.7449989318848,65.2600021362305,1817.27001953125,213.300003051758,221.050003051758,50.7599983215332,1238.5,1252.89001464844,116.029998779297,60.5820617675781,107.680000305176,51.0299987792969,59.6100006103516,140.710006713867,58.6300010681152,88.129997253418
34,2018-07-30 00:00:00,47.4775009155273,65.1699981689453,1779.21997070313,214.5,225.190002441406,51.2999992370605,1219.73999023438,1230.0400390625,116.730003356934,61.8416023254395,105.370002746582,50.7099990844727,59.8199996948242,136.479995727539,58.4900016784668,88.879997253418
35,2018-07-31 00:00:00,47.5724983215332,65.5400009155273,1777.43994140625,214,221.770004272461,52.2599983215332,1217.26000976563,1227.21997070313,114.949996948242,62.8530540466309,106.080001831055,49.7700004577637,60,136.740005493164,57.2900009155273,89.2300033569336
36,2018-08-01 00:00:00,50.375,64.7799987792969,1797.17004394531,213.910003662109,216.800003051758,51.2200012207031,1220.01000976563,1232.98999023438,115.660003662109,62.4904594421387,106.279998779297,49.6300010681152,59.3600006103516,138.25,57.6500015258789,88.2399978637695
37,2018-08-02 00:00:00,51.8474998474121,64.5800018310547,1834.32995605469,215.820007324219,216.350006103516,49.9599990844727,1226.15002441406,1241.13000488281,116.150001525879,62.2328224182129,107.569999694824,49.7200012207031,62.1800003051758,138.919998168945,58.2900009155273,88.7600021362305
38,2018-08-03 00:00:00,51.997501373291,65.2300033569336,1823.2900390625,214.779998779297,217.809997558594,50.3800010681152,1223.7099609375,1238.16003417969,117.089996337891,62.9103050231934,108.040000915527,50,61.5499992370606,139.820007324219,58.8300018310547,89.5999984741211
39,2018-08-06 00:00:00,52.2675018310547,65.2399978637695,1847.75,213.570007324219,216.949996948242,49.810001373291,1224.77001953125,1237.67004394531,117.120002746582,63.1870231628418,108.129997253418,49.6399993896484,66.3000030517578,139.710006713867,58.8899993896484,89.6699981689453
40,2018-08-07 00:00:00,51.7775001525879,64.7399978637695,1862.47998046875,213.559997558594,220.309997558594,50.5699996948242,1242.21997070313,1255.83996582031,117.550003051758,63.5305328369141,108.879997253418,50.2299995422363,65.3300018310547,140.279998779297,58.8199996948242,89.7699966430664
41,2018-08-08 00:00:00,51.8125,64.8399963378906,1886.52001953125,213,219.460006713867,50.310001373291,1245.60998535156,1261.32995605469,117.790000915527,63.6354942321777,109.48999786377,47.1100006103516,65.5,140.679992675781,59.189998626709,90.0500030517578
42,2018-08-09 00:00:00,52.2200012207031,64.6399993896484,1898.52001953125,209.169998168945,216.580001831055,50.1399993896484,1249.09997558594,1264.4599609375,116.879997253418,62.9771003723145,109.669998168945,46.9099998474121,64.9700012207031,140.009994506836,58.439998626709,89.0100021362305
43,2018-08-10 00:00:00,51.8824996948242,64.0299987792969,1886.30004882813,203.889999389648,212.229995727539,49.189998626709,1237.60998535156,1252.51000976563,115.730003356934,63.0438919067383,109,46.8699989318848,64.9800033569336,139.729995727539,58.0499992370605,90.1800003051758
44,2018-08-13 00:00:00,52.2174987792969,63.4300003051758,1896.19995117188,204.699996948242,211.080001831055,48.6300010681152,1235.01000976563,1248.64001464844,113.889999389648,63.6641235351563,108.209999084473,47.2999992370606,65.6999969482422,140.210006713867,57.6100006103516,89.6399993896484
45,2018-08-14 00:00:00,52.4375,63.6300010681152,1919.65002441406,205.610000610352,207.300003051758,49.3400001525879,1242.09997558594,1258.14001464844,114.650001525879,63.4160308837891,109.559997558594,48.3499984741211,65.9599990844727,140.759994506836,58.0699996948242,90.8499984741211
46,2018-08-15 00:00:00,52.560001373291,63.4700012207031,1882.61999511719,197.139999389648,206.580001831055,46.9599990844727,1214.38000488281,1232.21997070313,113.699996948242,64.2843475341797,107.660003662109,47.6199989318848,65.4100036621094,139.919998168945,57.9900016784668,90.2200012207031
